,ID,LONGDISTANCE,INTERNATIONAL,LOCAL,DROPPED,PAYMETHOD,LOCALBILLTYPE,LONGDISTANCEBILLTYPE,USAGE,RATEPLAN,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,PredictedChurn
544,1533,18,0,136,0,CH,FreeLocal,Standard,154,2,M,S,0,90478.6,N,54.553332999999995,T
545,1534,8,0,13,0,CH,Budget,Standard,21,1,F,M,2,56187.0,N,55.0,F
546,1537,23,0,206,0,CC,Budget,Intnl_discount,229,2,F,S,1,42000.0,N,24.393333,T
547,1542,29,0,45,0,CH,FreeLocal,Standard,75,1,M,M,2,29616.0,N,49.426667,F
548,1547,26,0,32,1,CC,Budget,Standard,59,4,M,S,2,96.33,N,56.473333,F
549,1553,12,0,46,4,CC,FreeLocal,Standard,58,1,M,M,2,53010.8,N,18.84,F
550,1559,9,0,6,0,CC,Budget,Intnl_discount,15,2,M,D,0,20078.0,N,32.846667,F
551,1560,17,4,49,1,Auto,FreeLocal,Standard,72,2,F,M,2,47902.0,N,26.033333,F
552,1572,22,0,13,0,Auto,Budget,Standard,36,4,F,S,1,17540.7,Y,62.786667,T
553,1573,28,0,45,0,CH,Budget,Standard,74,4,F,M,0,83891.9,Y,61.02,T
554,1574,26,0,12,0,CC,FreeLocal,Standard,38,4,F,S,2,28220.8,N,38.766667,T
555,1581,11,1,22,0,CC,FreeLocal,Standard,36,2,M,S,2,89459.9,N,53.28,T
556,1584,14,0,25,0,CC,Budget,Standard,40,3,F,S,1,13576.5,N,39.426667,T
557,1589,16,0,81,0,CH,Budget,Standard,98,4,F,M,1,57063.0,Y,52.333333,F
558,1596,11,0,50,0,CC,FreeLocal,Standard,61,3,F,S,1,7737.94,N,42.666667,T
559,1597,21,0,293,0,CH,Budget,Standard,314,1,M,S,2,65000.0,N,45.0,T
560,1598,0,0,2,0,CC,Budget,Standard,2,3,F,M,2,45287.6,Y,29.026667,F
561,1599,12,0,163,0,CC,Budget,Intnl_discount,175,1,F,M,2,59613.1,N,34.32,T
562,1601,0,0,1,0,CC,FreeLocal,Intnl_discount,1,3,F,S,1,16326.7,N,50.613333000000004,T
563,1604,18,0,59,0,CC,FreeLocal,Standard,77,2,F,S,2,9559.78,N,51.38,T
564,1610,28,4,13,0,CC,Budget,Intnl_discount,47,4,M,M,1,39229.1,N,26.26,F
565,1615,20,8,13,0,CC,FreeLocal,Standard,43,4,F,S,0,98716.3,N,55.66,T
566,1616,11,0,47,0,Auto,Budget,Standard,58,2,F,S,2,66182.7,Y,62.48,F
567,1619,18,0,31,0,Auto,FreeLocal,Intnl_discount,50,4,F,M,2,35976.5,Y,48.853333,T
568,1620,16,0,56,0,CC,Budget,Intnl_discount,72,4,F,M,0,32703.1,Y,64.92,F
569,1622,15,0,24,0,CH,FreeLocal,Standard,39,1,F,M,2,8204.72,N,52.973333,F
570,1623,8,9,45,0,Auto,FreeLocal,Standard,63,2,M,M,1,97180.4,N,33.0,F
571,1626,16,1,125,0,CC,FreeLocal,Intnl_discount,142,1,M,S,0,64136.6,Y,61.106667,T
572,1628,24,0,73,0,CH,FreeLocal,Standard,97,3,F,M,2,45429.7,Y,61.713333,T
573,1630,9,0,11,0,CC,FreeLocal,Standard,21,2,F,S,0,25285.5,N,53.986667000000004,T
574,1640,29,9,104,0,CC,Budget,Standard,143,3,M,S,2,43634.5,N,21.78,T
575,1644,22,0,40,0,Auto,Budget,Standard,62,2,F,S,1,13109.1,N,62.606667,T
576,1645,16,5,10,0,CC,Budget,Standard,32,4,M,S,1,92647.5,N,56.04666700000001,T
577,1646,2,0,11,0,CC,Budget,Standard,14,2,M,S,2,21021.6,Y,62.753333,F
578,1647,25,0,179,0,CC,FreeLocal,Standard,206,2,M,S,0,74460.7,Y,55.34,T
579,1650,27,0,58,0,Auto,Budget,Standard,86,1,F,S,2,28787.4,N,41.666667,T
580,1656,29,0,52,0,Auto,FreeLocal,Standard,82,2,F,M,2,62061.8,Y,45.92,F
581,1657,27,0,57,0,CC,Budget,Standard,85,4,F,M,1,20550.9,Y,22.12,T
582,1663,22,0,34,0,Auto,Budget,Standard,57,4,F,S,2,19131.1,N,56.18666700000001,T
583,1669,20,1,112,0,Auto,Budget,Intnl_discount,134,1,M,M,2,42750.3,Y,50.493333,F
584,1671,0,0,0,0,Auto,Budget,Intnl_discount,0,3,F,S,2,2842.55,N,45.92,T
585,1672,15,1,12,0,CC,Budget,Standard,29,1,M,M,2,22358.1,N,52.626667000000005,F
586,1674,7,1,12,0,CC,FreeLocal,Standard,13,2,M,M,0,47870.8,Y,27.26,F
587,1675,22,0,27,0,CH,Budget,Standard,49,4,F,S,2,6440.46,Y,70.0,F
588,1676,28,0,161,0,CC,FreeLocal,Intnl_discount,190,2,F,S,0,7325.5,N,36.92,T
589,1677,8,0,39,0,CC,Budget,Standard,47,2,M,M,1,63900.9,N,28.333333000000003,F
590,1678,6,0,58,0,CC,Budget,Standard,64,3,M,M,2,28766.9,N,46.84,F
591,1690,11,9,115,1,CH,FreeLocal,Intnl_discount,137,1,M,S,0,69000.0,Y,42.0,T
592,1694,11,0,15,0,CC,Budget,Standard,26,2,M,M,2,1406.05,Y,19.306667,F
593,1696,22,0,28,0,Auto,Budget,Standard,50,3,F,S,0,73228.3,N,61.0,F
594,1697,2,0,150,0,Auto,FreeLocal,Standard,152,3,F,S,2,76231.9,N,63.806667000000004,F
595,1710,0,3,10,0,CC,Budget,Intnl_discount,14,4,M,M,1,63437.3,N,63.653332999999996,T
596,1714,27,0,23,0,CC,Budget,Standard,51,4,M,M,2,49910.7,Y,51.52,F
597,1716,11,0,25,0,CC,FreeLocal,Standard,37,3,M,M,0,76161.4,Y,44.573333,T
598,1728,9,0,62,1,CH,FreeLocal,Standard,72,4,M,M,0,60102.7,N,42.14,T
599,1730,29,0,332,0,CC,Budget,Standard,361,4,F,M,2,17888.7,N,43.0,F
600,1731,11,0,28,0,CC,FreeLocal,Intnl_discount,40,2,F,S,1,12526.3,N,53.553332999999995,T
601,1734,11,0,95,0,Auto,Budget,Standard,107,2,F,S,2,14578.8,Y,60.933333,T
602,1737,21,0,29,1,CC,FreeLocal,Standard,51,2,M,M,0,78572.2,Y,42.346667,T
603,1739,23,0,168,0,CC,FreeLocal,Standard,191,1,F,M,2,48238.8,N,34.706666999999996,F
604,1742,0,0,22,0,CC,Budget,Standard,22,2,F,M,2,87578.2,Y,53.36666700000001,F
605,1754,29,0,90,4,Auto,FreeLocal,Intnl_discount,119,3,F,M,0,83287.0,N,67.0,F
606,1755,24,6,27,0,Auto,Budget,Standard,58,2,M,S,0,2056.06,Y,18.94,T
607,1756,25,0,68,0,CC,FreeLocal,Standard,94,4,F,M,2,7776.6,N,35.706666999999996,F
608,1758,4,7,8,0,CC,Budget,Standard,20,4,M,S,0,68000.0,N,63.353333,T
609,1760,6,0,15,0,CC,FreeLocal,Standard,21,4,M,M,0,69343.3,N,42.166667,T
610,1765,2,0,9,0,CC,Budget,Intnl_discount,12,1,F,S,0,27498.1,N,43.0,F
611,1767,26,0,103,0,CC,FreeLocal,Standard,129,1,M,M,2,21419.9,N,59.833332999999996,F
612,1768,5,8,63,0,Auto,FreeLocal,Standard,77,4,M,M,2,30665.2,Y,22.88,F
613,1772,22,0,41,0,CC,Budget,Intnl_discount,64,1,F,S,2,23464.0,Y,52.0,T
614,1773,28,0,38,0,CC,FreeLocal,Standard,67,2,F,M,2,194.57,N,70.0,F
615,1774,17,0,8,0,CH,FreeLocal,Intnl_discount,26,2,F,M,1,98680.4,Y,70.0,F
616,1775,13,0,144,0,CC,Budget,Standard,158,1,M,M,0,65619.7,Y,52.0,T
617,1778,15,0,8,0,CC,FreeLocal,Intnl_discount,24,4,F,M,1,66921.4,Y,52.646667,F
618,1779,13,0,11,0,Auto,FreeLocal,Standard,25,1,F,M,1,98453.6,Y,62.0,F
619,1780,25,0,10,0,CC,FreeLocal,Intnl_discount,35,4,F,M,2,94026.8,Y,27.746667,F
620,1785,17,0,39,0,CC,Budget,Intnl_discount,57,1,M,M,2,47639.1,N,43.0,F
621,1788,5,8,25,0,CC,Budget,Intnl_discount,39,2,M,M,0,3911.9,N,38.413333,F
622,1790,0,0,10,0,CC,FreeLocal,Standard,10,3,F,M,2,18296.4,Y,42.626667,F
623,1796,25,0,125,2,CH,FreeLocal,Standard,151,4,F,M,2,52957.0,Y,39.746666999999995,F
624,1797,20,0,37,0,Auto,Budget,Standard,57,1,F,S,2,86747.1,N,64.85333299999999,F
625,1799,21,0,139,0,Auto,Budget,Standard,160,4,F,M,1,87404.6,N,63.18666700000001,F
626,1801,19,2,14,1,Auto,Budget,Intnl_discount,35,1,F,M,2,85394.0,Y,20.16,F
627,1802,2,0,36,1,CC,FreeLocal,Standard,38,4,F,S,0,2121.36,N,39.786667,T
628,1803,7,0,65,0,CH,Budget,Intnl_discount,73,3,F,M,2,63566.1,Y,56.3,F
629,1808,21,0,19,0,CC,FreeLocal,Intnl_discount,41,4,F,M,2,82644.2,Y,33.493333,F
630,1815,0,0,2,0,CH,FreeLocal,Intnl_discount,2,3,F,M,2,809.43,Y,31.913333,F
631,1816,18,5,20,0,CC,Budget,Standard,43,1,M,S,1,76529.8,N,58.28,T
632,1817,29,0,116,3,CH,Budget,Standard,145,3,F,M,2,34577.7,N,63.253333,F
633,1820,10,0,137,0,CC,FreeLocal,Standard,147,2,F,S,2,19008.4,Y,52.166667,T
634,1821,23,0,126,0,Auto,FreeLocal,Standard,150,4,F,M,0,98056.3,N,55.966667,F
635,1824,2,1,43,0,CH,Budget,Intnl_discount,46,2,M,M,0,78894.2,N,34.0,F
636,1827,14,3,45,0,CC,Budget,Standard,63,4,M,S,1,71329.9,Y,42.233333,F
637,1840,22,7,64,0,CC,FreeLocal,Intnl_discount,94,2,M,M,1,75799.9,N,46.38,T
638,1841,14,0,8,0,CC,Budget,Standard,22,3,F,S,2,15688.5,N,53.06,T
639,1844,16,5,30,0,CC,FreeLocal,Intnl_discount,52,1,F,S,0,5185.31,N,62.053332999999995,T
640,1846,22,8,75,0,CH,Budget,Intnl_discount,106,4,F,S,0,37000.0,N,22.433332999999998,T
641,1849,21,0,256,0,CC,Budget,Standard,278,3,F,M,2,59691.3,N,38.04,F
642,1851,28,0,113,0,CC,FreeLocal,Standard,141,4,F,S,2,11251.1,Y,47.0,T
643,1854,14,5,73,0,CH,FreeLocal,Standard,93,1,M,S,0,94928.3,N,40.18,T
644,1856,20,2,90,0,Auto,FreeLocal,Standard,112,1,F,M,2,50622.3,N,40.46,F
645,1863,7,8,71,0,CH,Budget,Intnl_discount,87,2,M,S,1,37626.0,N,33.866667,F
646,1865,17,6,51,0,CC,FreeLocal,Standard,74,4,F,M,1,56722.8,N,60.593332999999994,T
647,1867,0,0,3,0,CC,Budget,Intnl_discount,3,3,M,M,1,120000.0,N,64.226667,T
648,1868,18,0,104,0,CC,Budget,Standard,123,2,F,S,2,3416.62,Y,22.76,T
649,1869,0,0,10,0,Auto,Budget,Standard,10,3,F,M,0,73069.1,Y,55.63333299999999,F
650,1870,15,0,25,0,CC,FreeLocal,Standard,40,3,M,M,1,80000.0,Y,53.213333,T
651,1871,29,0,59,0,CC,FreeLocal,Standard,88,1,F,M,2,8032.16,N,45.666667,F
652,1872,18,0,25,0,Auto,FreeLocal,Standard,44,4,F,D,1,93454.3,Y,48.533333,F
653,1875,23,0,51,0,Auto,FreeLocal,Standard,74,3,F,S,0,92564.1,Y,49.133333,F
654,1882,6,0,46,0,CC,FreeLocal,Standard,53,3,F,M,2,81913.8,Y,49.66,F
655,1890,7,0,7,0,CC,Budget,Standard,14,1,F,M,2,92103.8,N,52.153333,F
656,1891,25,7,54,0,CH,Budget,Intnl_discount,87,1,F,S,2,8392.14,Y,36.68,F
657,1896,12,0,53,0,Auto,FreeLocal,Intnl_discount,66,1,F,S,0,67239.4,N,44.433333000000005,F
658,1899,0,0,4,0,CC,Budget,Standard,4,2,F,M,2,83259.3,N,50.88,F
659,1908,21,3,17,0,CC,FreeLocal,Standard,42,2,M,M,1,76511.3,N,62.08,T
660,1910,43,0,8,0,CH,FreeLocal,Standard,34,1,F,M,1,6946.07,N,20.0,T
661,1911,0,0,112,0,CC,Budget,Standard,113,4,F,M,2,11234.7,Y,49.046667,F
662,1913,0,0,3,1,CH,Budget,Intnl_discount,3,2,F,M,2,36660.9,Y,39.96,F
663,1915,24,5,60,0,CC,FreeLocal,Standard,90,1,F,M,2,68462.8,N,34.4,F
664,1918,10,0,72,0,CC,Budget,Standard,82,1,F,M,2,72841.3,N,47.02,F
665,1919,27,0,51,0,Auto,FreeLocal,Standard,78,1,M,M,1,63670.8,Y,46.146667,T
666,1922,3,0,65,0,Auto,FreeLocal,Standard,93,2,M,M,0,12387.6,N,56.17333299999999,F
667,1925,17,0,27,0,CH,Budget,Standard,44,2,F,M,2,57483.9,N,44.026666999999996,F
668,1927,10,0,32,0,Auto,FreeLocal,Standard,43,2,F,S,2,21274.0,N,45.526666999999996,T
669,1928,21,0,192,0,CC,FreeLocal,Standard,214,4,F,M,2,28267.0,N,30.093333,F
670,1930,8,9,77,0,CH,Budget,Standard,94,4,F,M,2,36725.1,N,55.793333,F
671,1934,20,0,19,0,CC,Budget,Standard,41,3,M,S,1,94188.3,N,57.54666700000001,T
672,1937,15,0,6,0,CC,Budget,Standard,22,1,F,M,2,91861.0,Y,41.98,F
673,1940,17,0,106,0,Auto,FreeLocal,Standard,123,4,F,S,1,12374.9,Y,33.493333,T
674,1941,8,0,37,0,CH,FreeLocal,Standard,46,1,F,M,2,69133.9,Y,26.833333000000003,T
675,1943,11,0,12,0,CH,FreeLocal,Intnl_discount,23,1,F,M,2,84948.0,Y,29.446666999999998,F
676,1958,0,0,0,0,Auto,Budget,Standard,0,4,F,M,2,38215.9,N,30.886667,F
677,1960,2,0,24,0,CH,Budget,Intnl_discount,27,2,F,M,2,49745.3,N,47.966667,F
678,1964,3,8,5,0,CC,Budget,Intnl_discount,16,1,M,S,0,89142.7,N,53.693332999999996,T
679,1965,20,0,106,0,Auto,FreeLocal,Intnl_discount,127,3,F,S,0,74530.8,N,63.086667000000006,F
680,1967,45,0,262,0,CC,Budget,Standard,265,1,F,S,0,30000.0,N,23.0,T
681,1974,11,0,5,0,CC,Budget,Standard,17,4,M,M,1,66931.9,N,63.933333,T
682,1975,8,0,99,0,CC,FreeLocal,Standard,108,3,M,M,2,9309.57,Y,25.44,F
683,1977,45,0,154,0,CC,Budget,Intnl_discount,168,3,F,S,0,32962.6,N,24.0,T
684,1979,28,0,35,0,Auto,Budget,Standard,41,1,F,S,2,39000.0,N,22.0,T
685,1981,25,2,38,0,CC,FreeLocal,Standard,62,3,F,S,2,42000.0,N,19.0,T
686,1986,13,0,96,0,CC,FreeLocal,Standard,110,2,F,M,2,90271.6,N,44.926667,F
687,1996,6,0,132,0,CC,FreeLocal,Standard,139,3,F,M,2,41876.6,Y,44.093333,F
688,1997,11,0,5,0,CC,FreeLocal,Standard,18,1,M,M,0,96223.4,Y,64.76,T
689,1998,3,0,25,1,CC,Budget,Intnl_discount,29,1,F,S,0,15989.3,N,61.693332999999996,T
690,1999,14,6,214,0,CC,Budget,Standard,234,3,M,M,0,69168.4,Y,62.426667,T
691,2000,7,0,100,0,CC,Budget,Intnl_discount,113,2,M,M,1,92148.5,Y,30.0,F
692,2002,9,0,6,0,CC,FreeLocal,Intnl_discount,33,2,M,S,0,62705.9,Y,38.0,F
693,2003,7,0,49,0,Auto,FreeLocal,Standard,50,2,M,S,0,80221.2,N,29.026667,F
694,2004,2,0,43,0,CC,FreeLocal,Standard,56,2,M,S,0,84479.2,N,39.0,F
695,2007,12,8,45,0,CC,Budget,Intnl_discount,66,2,M,M,2,90103.7,N,34.946667,F
696,2008,12,0,18,0,CC,Budget,Standard,31,1,F,M,0,59008.4,Y,30.18,T
697,2010,5,7,76,0,CH,FreeLocal,Intnl_discount,88,1,M,S,1,84978.1,N,21.64,T
698,2011,21,0,85,0,CC,Budget,Intnl_discount,107,4,F,M,2,36647.9,N,49.986667,F
699,2012,3,0,37,0,CH,Budget,Intnl_discount,40,1,F,S,0,64319.2,N,41.226667,T
700,2013,20,0,9,0,Auto,Budget,Intnl_discount,29,2,F,S,1,73338.0,N,48.246666999999995,F
701,2014,3,0,40,0,CC,FreeLocal,Standard,44,4,F,S,0,433.74,N,60.746667,T
702,2015,18,0,8,0,CC,Budget,Standard,27,2,F,M,2,16962.2,N,45.36,F
703,2017,20,4,117,0,CH,Budget,Intnl_discount,142,4,M,M,2,10708.3,N,26.026667,F
704,2020,21,0,87,0,CC,Budget,Standard,109,4,F,M,0,2031.61,N,20.3,T
705,2027,0,0,15,0,CC,FreeLocal,Standard,15,1,F,M,0,55221.0,N,61.0,F
706,2028,28,0,60,0,Auto,FreeLocal,Standard,89,4,F,M,1,8073.11,N,55.0,F
707,2029,24,0,5,0,CH,Budget,Standard,29,4,M,M,0,95448.6,Y,53.68,F
708,2031,29,0,40,0,CC,Budget,Intnl_discount,70,2,M,S,2,63152.6,Y,63.17333299999999,F
709,2032,0,0,4,2,CC,Budget,Standard,4,2,M,S,1,31952.0,N,34.266667,F
710,2033,29,0,9,0,CC,Budget,Intnl_discount,38,2,M,S,2,72084.7,N,55.64,F
711,2034,13,0,40,0,CC,Budget,Standard,53,1,F,S,0,42760.5,N,52.0,F
712,2036,16,0,126,0,CC,FreeLocal,Standard,142,2,F,M,0,27371.8,Y,43.0,F
713,2040,16,0,114,0,CH,Budget,Standard,130,2,M,M,1,71472.9,N,41.913333,T
714,2042,21,0,87,0,CC,Budget,Standard,108,4,F,S,0,95786.8,Y,52.0,F
715,2044,0,0,11,0,CH,FreeLocal,Intnl_discount,12,1,M,S,0,90321.6,N,55.113333,T
716,2045,18,0,136,0,CC,FreeLocal,Standard,154,1,M,D,1,90478.6,N,54.553332999999995,T
717,2046,8,0,13,0,CH,Budget,Standard,21,2,F,M,2,56187.0,N,46.0,F
718,2060,20,0,13,0,CC,Budget,Standard,34,1,M,M,0,19749.3,N,60.36666700000001,F
719,2062,9,0,6,0,CC,Budget,Intnl_discount,15,4,M,M,2,20078.0,N,32.846667,F
720,2063,17,4,49,1,Auto,FreeLocal,Standard,72,3,F,M,2,47902.0,N,26.033333,F
721,2071,14,0,25,0,CC,Budget,Standard,40,3,F,S,1,13576.5,N,39.426667,T
722,2073,20,0,39,0,CH,Budget,Intnl_discount,59,2,F,M,2,42031.8,N,50.753333000000005,F
723,2078,29,9,104,0,CC,Budget,Standard,143,4,M,S,2,43634.5,N,21.78,T
724,2082,22,0,40,0,Auto,Budget,Standard,62,3,F,S,1,13109.1,N,62.606667,T
725,2084,3,0,11,0,CC,Budget,Standard,14,2,M,S,2,21021.6,Y,62.753333,F
726,2085,25,0,179,0,CC,FreeLocal,Standard,206,3,M,S,0,74460.7,Y,55.34,T
727,2087,27,0,58,0,Auto,Budget,Standard,86,3,F,S,2,28787.4,N,41.666667,T
728,2090,22,0,20,0,CC,Budget,Intnl_discount,43,1,M,M,1,13091.6,N,59.126667000000005,F
729,2093,29,0,52,0,Auto,FreeLocal,Standard,82,1,F,M,2,62061.8,Y,45.92,F
730,2094,27,0,57,0,CC,Budget,Standard,85,3,F,M,1,20550.9,Y,22.12,T
731,2101,0,1,12,0,CC,FreeLocal,Standard,13,2,M,M,0,47870.8,Y,27.26,F
732,2109,26,0,13,0,CC,FreeLocal,Standard,40,3,M,M,2,91272.2,Y,25.033333,F
733,2114,22,0,28,0,Auto,Budget,Standard,50,2,F,S,0,73228.3,N,52.646667,F
734,2117,13,1,36,0,CH,FreeLocal,Standard,51,2,M,M,1,64792.3,N,52.146667,T
735,2131,10,0,57,0,CC,FreeLocal,Standard,67,4,M,M,2,57360.8,Y,53.253333,F
736,2134,11,0,95,0,Auto,Budget,Standard,107,1,F,S,2,14578.8,Y,60.933333,T
737,2135,0,0,22,0,CC,Budget,Standard,22,2,F,M,2,87578.2,Y,53.36666700000001,F
738,2141,15,0,70,0,CC,Budget,Intnl_discount,85,1,M,M,1,2067.82,N,47.853333,F
739,2144,5,8,63,0,Auto,FreeLocal,Standard,77,1,M,M,2,30665.2,Y,22.88,F
740,2145,6,0,30,0,Auto,FreeLocal,Intnl_discount,37,1,F,M,1,83287.0,Y,47.0,F
741,2146,17,0,8,0,CH,FreeLocal,Intnl_discount,26,4,F,M,1,98680.4,Y,42.0,F
742,2148,10,0,93,0,CC,Budget,Standard,104,1,F,M,1,95620.3,Y,43.0,F
743,2149,22,0,151,0,Auto,FreeLocal,Intnl_discount,174,1,F,S,0,85275.0,N,47.0,F
744,2150,15,0,8,0,CC,FreeLocal,Intnl_discount,24,1,F,M,1,66921.4,Y,62.0,F
745,2155,17,0,39,0,CC,Budget,Intnl_discount,57,1,M,M,2,47639.1,N,48.0,F
746,2158,22,0,103,1,CC,FreeLocal,Standard,126,4,F,S,0,39461.0,N,22.226667000000003,T
747,2159,4,7,258,0,CC,Budget,Intnl_discount,270,4,M,M,1,47371.0,Y,54.96,F
748,2162,20,8,80,0,CH,Budget,Intnl_discount,109,2,M,S,1,16432.1,Y,20.92,T
749,2165,12,0,7,0,Auto,Budget,Intnl_discount,20,2,F,S,1,540.4,Y,39.213333,T
750,2167,8,0,22,0,CC,FreeLocal,Standard,31,2,F,M,2,80087.7,N,41.92,F
751,2168,21,0,256,0,CC,Budget,Standard,278,2,F,M,2,59691.3,N,38.04,F
752,2169,28,0,113,0,CC,FreeLocal,Standard,141,4,F,S,2,11251.1,Y,52.646667,T
753,2173,1,0,29,0,CC,Budget,Standard,31,4,F,S,2,93559.1,N,57.62,F
754,2174,18,0,104,0,CC,Budget,Standard,123,2,F,S,2,3416.62,Y,22.76,T
755,2175,18,0,25,0,Auto,FreeLocal,Standard,44,1,F,S,0,93454.3,Y,48.533333,F
756,2181,1,0,116,0,Auto,Budget,Standard,117,2,M,S,2,60095.2,Y,23.313333,F
757,2182,33,0,8,0,CH,FreeLocal,Standard,34,3,F,M,1,6946.07,N,20.0,T
758,2183,0,0,112,0,CC,Budget,Standard,113,1,F,M,2,11234.7,Y,49.046667,F
759,2184,0,0,65,0,Auto,FreeLocal,Standard,93,2,M,M,0,12387.6,N,56.17333299999999,F
760,2185,19,0,118,0,Auto,FreeLocal,Standard,137,4,F,M,1,82931.3,N,64.64,F
761,2186,17,0,27,0,CH,Budget,Standard,44,3,F,M,2,57483.9,N,44.026666999999996,F
762,2188,10,0,32,0,Auto,FreeLocal,Standard,43,1,F,S,2,21274.0,N,45.526666999999996,T
763,2189,21,0,192,0,CC,FreeLocal,Standard,214,4,F,M,2,28267.0,N,30.093333,F
764,2191,8,9,77,0,CH,Budget,Standard,94,4,F,M,2,36725.1,N,55.793333,F
765,2195,20,0,19,0,CC,Budget,Standard,41,4,M,S,1,94188.3,N,57.54666700000001,T
766,2198,15,0,6,0,CC,Budget,Standard,22,4,F,M,2,91861.0,Y,41.98,F
767,2201,17,0,106,0,Auto,FreeLocal,Standard,123,3,F,S,1,12374.9,Y,33.493333,T
768,2202,8,0,37,0,CH,FreeLocal,Standard,46,1,F,M,2,69133.9,Y,26.833333000000003,T
769,2205,2,0,50,0,Auto,Budget,Standard,52,1,F,M,2,30998.8,N,40.96,F
770,2211,9,9,8,0,CC,FreeLocal,Intnl_discount,27,4,M,M,2,21416.5,N,35.653333,F
771,2216,0,0,0,0,Auto,Budget,Standard,0,4,F,M,2,38215.9,N,30.886667,F
772,2217,35,0,160,0,CC,FreeLocal,Standard,176,1,F,M,1,13829.4,N,21.0,T
773,2218,2,0,24,0,CH,Budget,Intnl_discount,27,4,F,M,2,49745.3,N,47.966667,F
774,2221,1,0,83,0,CC,FreeLocal,Intnl_discount,84,4,F,M,2,98003.7,Y,26.273333,F
775,2222,3,8,5,0,CC,Budget,Intnl_discount,16,3,M,S,0,89142.7,N,53.693332999999996,T
776,2223,20,0,106,0,Auto,FreeLocal,Intnl_discount,127,4,F,S,0,74530.8,N,63.086667000000006,F
777,2225,39,0,262,0,CC,Budget,Standard,265,3,F,S,0,38000.0,N,24.0,T
778,2230,22,0,82,0,CC,Budget,Intnl_discount,104,4,F,M,2,76289.2,N,48.206666999999996,F
779,2232,11,0,5,0,CC,Budget,Standard,17,1,M,M,1,66931.9,N,63.933333,T
780,2233,8,0,99,0,CC,FreeLocal,Standard,108,1,M,M,2,9309.57,Y,25.44,F
781,2234,59,0,26,0,Auto,FreeLocal,Intnl_discount,48,1,F,M,1,32962.6,N,23.0,T
782,2236,42,0,61,0,CC,Budget,Standard,65,3,F,S,0,43000.0,N,21.0,T
783,2239,29,2,38,0,CC,FreeLocal,Standard,62,3,F,S,2,37000.0,N,23.0,T
784,2243,13,0,96,0,CC,FreeLocal,Standard,110,3,F,M,2,90271.6,N,44.926667,F
785,2252,4,0,100,0,CC,Budget,Intnl_discount,113,2,M,M,1,92148.5,Y,28.0,F
786,2254,7,0,6,0,CC,FreeLocal,Intnl_discount,33,2,M,S,0,62705.9,Y,33.0,F
787,2257,5,7,76,0,CH,FreeLocal,Intnl_discount,88,1,M,S,1,84978.1,N,21.64,T
788,2258,21,0,85,0,CC,Budget,Intnl_discount,107,1,F,M,2,36647.9,N,49.986667,T
789,2259,3,0,37,0,CH,Budget,Intnl_discount,40,1,F,S,0,64319.2,N,41.226667,T
790,2260,20,0,9,0,Auto,Budget,Intnl_discount,29,4,F,S,1,73338.0,N,48.246666999999995,F
791,2261,3,0,40,0,CC,FreeLocal,Standard,44,2,F,S,0,433.74,N,60.746667,T
792,2267,21,0,87,0,CC,Budget,Standard,109,2,F,M,0,2031.61,N,20.3,T
793,2270,13,0,8,0,CH,FreeLocal,Standard,22,1,F,S,2,16938.5,N,70.0,F
794,2274,28,0,60,0,Auto,FreeLocal,Standard,89,2,F,M,1,8073.11,N,52.0,F
795,2275,24,0,5,0,CH,Budget,Standard,29,4,M,M,1,95448.6,Y,53.68,F
796,2279,29,0,9,0,CC,Budget,Intnl_discount,38,3,M,S,2,72084.7,N,55.64,F
797,2280,13,0,40,0,CC,Budget,Standard,53,2,F,S,0,42760.5,N,42.0,F
798,2281,23,0,10,0,Auto,Budget,Intnl_discount,34,3,F,S,1,49072.0,N,43.0,F
799,2282,16,0,126,0,CC,FreeLocal,Standard,142,4,F,M,0,27371.8,Y,46.0,F
800,2285,16,0,114,0,CH,Budget,Standard,130,3,M,M,0,71472.9,N,41.913333,T
801,2286,7,0,6,0,CC,Budget,Standard,13,2,F,M,0,95405.7,N,46.0,F
802,2287,21,0,87,0,CC,Budget,Standard,108,3,F,S,0,95786.8,Y,47.0,F
803,2289,0,0,11,0,CH,FreeLocal,Intnl_discount,12,4,M,S,0,90321.6,N,55.113333,T
804,2290,18,0,136,0,CC,FreeLocal,Standard,154,3,M,S,0,90478.6,N,54.553332999999995,T
805,2291,8,0,13,0,CH,Budget,Standard,21,2,F,M,2,56187.0,N,48.0,F
806,2294,23,0,206,0,CC,Budget,Intnl_discount,229,1,F,S,1,32098.0,N,24.393333,T
807,2301,26,0,32,0,CC,Budget,Intnl_discount,58,4,M,M,1,75004.5,N,64.8,F
808,2304,20,0,13,0,CC,Budget,Standard,34,4,M,M,0,19749.3,N,60.36666700000001,F
809,2305,9,0,38,0,CC,Budget,Standard,48,3,M,S,1,57626.9,Y,43.906667,F
810,2315,14,0,25,0,CC,Budget,Standard,40,1,F,S,1,13576.5,N,39.426667,T
811,2317,20,0,39,0,CH,Budget,Intnl_discount,59,2,F,M,2,42031.8,N,50.753333000000005,F
812,2322,29,9,104,0,CC,Budget,Standard,143,3,M,S,2,43634.5,N,21.78,T
813,2327,16,5,10,0,CC,Budget,Standard,32,4,M,S,1,92647.5,N,56.04666700000001,T
